-2.082577,-1.036230,-3.051272,-0.255125,-1.408927,-1.795257,0.756888,-2.429770,-1.045126,-0.851970,-1.771424,2.555314,-1.834595,-2.181484,-0.390996,-2.526111,1.556931,2.529108,-0.964244,0.260203,-0.534889,-1.325295,0.706089,0.980584,4.279335,-1.184563,-0.943602,-1.265681,-3.274276,-1.875667,-0.753344,-0.421113,0.164540,-0.878856,2.201222,1.971627,0.679579,-2.615727,-3.081757,0.230216,-0.977262,-0.449819,-0.041252,-1.866419,-2.659991,-2.285167,0.113234,-0.891347,-0.818025,0.621805,-2.811005,0.018354,0.971448,-1.495508,-1.195885,-0.863929,1.579219,-2.678851,-1.789224,-1.073841,0.514398,-2.221106,-2.440396,-1.625251,-2.220750,4.652012,-1.853012,1.925115,-5.643251,1.660041,-3.505981,-1.559524,1.181534,0.900674,1.473170,3.193679,4.203596,-1.879883,-2.992404,3.556162,-0.706669,-3.927097,3.303924,-2.835059,1.132711,3.496529,1.185875,-4.081854,3.425343,-0.943736,-3.913112,-0.209199,1.820019,-1.439470,2.429413,0.419458,-1.762693,3.727411,0.769636,-2.344956
-1.440475,-0.999776,-3.637524,-0.296735,-0.730016,-1.101349,1.621843,-3.025277,0.060149,-1.996928,-2.719353,3.011381,-2.230053,-2.239621,0.185388,-2.521888,2.289945,2.863757,-0.610234,0.805876,-0.777812,-0.780236,1.637678,-0.073443,4.950175,-1.589859,-0.445946,-1.494440,-4.221669,-1.371708,-0.814055,0.316452,-0.565819,-1.055367,1.712779,1.599001,0.116021,-3.513417,-3.510911,-0.096769,-1.640104,-0.532928,-0.369001,-1.153747,-3.490211,-2.839475,0.607330,-0.987881,-0.277109,0.077259,-3.844891,-0.751930,0.204859,-2.055427,-2.042157,-0.366524,1.940975,-2.105596,-2.256080,-0.296355,0.715692,-2.323824,-2.596320,-2.549842,-3.101104,5.588223,-2.303401,1.830206,-6.528983,2.282951,-3.269750,-1.571027,0.932361,1.565413,1.241914,3.278383,4.829804,-2.866045,-4.329629,3.931284,-0.930746,-4.660010,3.900767,-3.290201,1.406525,4.498699,1.054136,-4.662365,3.859873,-0.806832,-3.848227,-0.615999,1.480208,-2.047386,2.556199,0.476044,-2.413050,4.268486,1.398410,-2.243971
2.536278,1.283368,-5.708433,-1.807694,2.162847,0.447629,4.728776,-5.942587,3.791392,-4.412965,-4.975881,7.480626,-0.461450,-1.097290,3.058656,0.588992,1.735165,6.341048,0.987058,0.330976,-4.561543,3.752838,6.060269,-3.823008,5.732092,-1.301082,2.790965,-0.441995,-8.786711,0.903947,-3.859792,5.257246,-2.074237,-0.411199,-0.295302,-2.249290,-2.025296,-6.571600,-3.900528,-1.039825,-2.439266,-0.426782,-3.232921,3.199108,-5.528870,-7.729314,0.567378,0.467442,2.968727,-1.266188,-5.889904,-4.504561,-2.959074,-4.437036,-6.184068,2.083195,3.043054,3.343895,-4.679101,0.200667,2.918864,-0.622944,-0.541915,-6.549101,-5.968095,11.669210,-4.451538,1.575537,-9.622942,2.613434,-0.088765,0.017665,-1.818148,4.229188,2.314349,0.259357,8.704544,-6.687200,-9.259579,5.879523,-1.482512,-5.741107,7.168710,-1.833362,-0.984447,6.236216,-1.952196,-8.390194,6.261807,-0.310998,-0.619821,1.113097,-3.035963,-3.353912,1.241824,-3.576432,-5.164177,6.519511,3.544828,-2.707246
2.523556,1.199715,-5.829584,-1.962036,1.541176,-0.775469,3.303746,-5.525175,2.376811,-4.776096,-5.312663,7.152190,-0.512404,-1.733531,3.718741,-0.020267,1.012634,6.793131,-0.267609,-0.338181,-4.950287,3.531138,4.449348,-1.446466,4.879378,-1.431506,2.919374,0.349880,-8.481237,0.310310,-3.195004,4.800257,-0.520359,0.037923,0.505184,-2.171502,-1.984313,-5.858835,-5.235987,-2.260241,-2.751745,-0.757036,-3.967914,2.472739,-5.824556,-8.888978,0.542385,0.743741,2.912965,-1.367534,-5.226077,-4.749636,-1.558462,-5.100892,-7.122087,1.064332,3.038139,1.765854,-4.857000,-0.286336,2.390230,-0.268943,-1.122968,-5.930237,-6.346557,12.109003,-5.160926,2.148268,-9.675095,1.941798,0.405590,-1.391429,-2.049223,4.160440,3.286750,0.329110,8.649623,-6.750001,-8.189785,7.182749,-1.269401,-4.220075,6.812950,-1.353447,-0.970128,5.851478,-1.794078,-10.573353,7.075668,-0.479868,-1.845124,2.145785,-2.253773,-2.479029,2.019281,-3.140917,-5.015837,6.198339,2.729412,-3.655521
3.735241,1.135252,-7.187577,-3.076343,2.855858,-0.310760,3.685122,-6.785488,3.145269,-6.629913,-6.976394,7.549909,-1.402691,-2.140080,5.578795,0.331855,1.054168,7.577787,-0.818508,0.130894,-5.432151,3.875741,5.246263,-1.931513,4.993920,-2.622512,4.293547,0.519542,-10.329798,0.298256,-2.819916,6.303194,-0.348989,-0.319942,0.703746,-2.907588,-2.666852,-6.895282,-6.603772,-3.607184,-3.846416,-1.343992,-5.004222,3.241597,-7.766196,-11.254950,0.768901,0.812398,4.562455,-2.221485,-6.218432,-6.741295,-2.338494,-6.867892,-9.565130,1.667876,3.330793,2.478399,-6.203157,0.784767,2.806328,-0.408377,-1.302745,-6.879261,-8.559544,14.000581,-5.890625,1.982782,-10.968830,2.394552,0.571076,-1.951167,-3.231564,6.001204,3.255607,0.243515,10.267596,-9.184669,-9.595710,8.174979,-1.786880,-4.704468,7.988760,-1.523024,-0.886936,7.169909,-2.227177,-13.185694,8.860704,-0.039760,-2.357527,1.973281,-2.820158,-3.456193,3.226668,-2.855327,-6.456893,6.889917,3.120204,-4.561645
0.470648,-0.008482,-5.158128,-1.806575,0.026132,-2.251022,0.097709,-4.197093,-0.966598,-3.975151,-4.444362,4.331752,-1.695476,-2.900504,3.049897,-1.671380,0.630521,5.917142,-2.878450,0.069790,-2.232463,-0.083448,1.615744,1.829219,3.697951,-1.575818,1.450490,0.567080,-7.243412,-1.706128,-1.580778,2.545056,1.363753,-0.147242,2.227488,-0.220929,-0.912380,-3.597038,-4.766087,-2.146771,-1.848849,-1.687485,-2.717321,-0.507563,-4.890351,-7.001243,0.421676,0.305007,2.272255,-0.877059,-2.801189,-3.015591,0.235775,-4.883381,-5.330993,-0.388660,2.144361,-0.950843,-4.240591,-1.179490,1.285573,-0.759807,-1.671202,-2.679687,-6.037161,9.034121,-4.131477,2.379648,-7.143979,1.178923,-1.850788,-1.947166,-0.810926,3.794827,3.119986,1.978860,7.021120,-5.887527,-4.969569,6.306544,-1.312849,-3.270372,6.177789,-1.422007,0.089583,4.492314,-0.541255,-9.431897,6.562669,-0.362834,-4.582919,0.974652,0.246774,-1.863183,3.984778,-0.381474,-3.980027,4.072813,0.701884,-4.078343
1.018972,0.257913,-6.510602,-1.869971,0.191288,-1.821655,1.234080,-5.470258,-0.480500,-4.391553,-4.470211,5.645127,-2.033832,-2.564159,3.438711,-0.727890,0.902735,7.248100,-2.842332,0.217678,-2.790258,0.021475,3.231976,0.309915,4.276058,-1.885346,2.091849,0.143221,-7.760167,-1.607670,-2.248826,3.422883,1.106490,0.122744,2.328237,-0.005471,-0.844483,-3.196838,-4.928452,-2.536529,-0.916091,-1.044366,-4.092647,-0.661352,-4.621872,-7.423890,1.476713,1.973790,2.642258,-1.735417,-3.335883,-4.110101,0.098751,-4.722184,-5.613786,0.891086,1.413872,0.216190,-4.584742,-1.895949,1.553016,-0.758343,-0.661643,-3.521663,-6.729921,9.364017,-5.141637,2.403892,-7.235848,0.553386,-2.421160,-1.930562,-1.604329,4.307138,1.928640,2.232976,8.017094,-6.672947,-5.272482,6.716349,-2.281961,-4.762846,6.549244,-1.715033,0.606449,5.237858,-0.678096,-10.284082,7.805419,0.356213,-4.930153,0.418411,-0.256283,-2.188971,4.719046,-0.754928,-3.421031,4.516884,-0.063739,-4.535501
0.262037,1.530441,-5.679624,-1.633893,-1.565381,-2.037354,0.828598,-4.517509,-1.274788,-1.138440,-2.496186,7.231858,-0.943782,-2.617117,0.396181,-0.488691,1.139060,6.904989,-2.000431,-0.772489,-2.300006,-0.276434,3.191826,0.656942,4.426673,-0.388311,0.082434,-0.945255,-6.793216,-2.191331,-3.709533,2.074346,0.851961,-0.045609,2.787578,1.890477,-0.661086,-1.950800,-2.554706,0.779127,0.341760,0.020132,-2.166841,-1.947148,-2.376806,-5.679155,0.419288,1.300879,0.718708,-1.980692,-1.868960,-1.146542,-0.224557,-1.595513,-3.383450,0.584066,0.352402,0.041707,-2.869639,-3.286217,2.952578,-0.817595,0.233257,-2.423433,-4.955204,9.034534,-5.060355,3.327559,-6.105014,0.211037,-3.671739,-0.923180,0.451342,1.824272,3.405499,1.037662,6.478790,-5.219064,-4.674437,5.862673,-2.671533,-4.945319,5.950954,-1.998514,0.184018,3.222903,0.094678,-6.455408,6.785362,-0.266511,-4.159793,1.340817,0.425015,-2.078062,2.887156,-2.109863,-2.750302,3.304900,-0.814878,-4.115242
-0.490852,1.810721,-4.656182,-1.465475,-2.178818,-2.178196,-0.141492,-3.629101,-2.004921,0.360230,-1.766853,6.842485,-1.066672,-2.979618,-1.140181,-0.949476,1.574784,5.866527,-1.951746,-0.554158,-1.135158,-1.346758,2.645440,1.155752,4.170312,0.023512,-1.281090,-1.218813,-6.204022,-2.650675,-3.749479,1.082751,0.389421,-0.659912,2.782226,2.692281,-0.368681,-1.398693,-1.159373,2.584168,0.558610,-0.334252,-0.354667,-2.846238,-1.351218,-3.910773,-0.311062,0.019890,-0.026026,-1.852284,-1.052092,0.796644,-0.317542,-0.182203,-2.084407,0.028045,-0.134742,-0.435997,-2.084693,-3.122863,3.316430,-1.106871,0.298063,-1.164196,-4.194483,7.891563,-4.248545,3.602587,-5.031404,0.422207,-4.475472,-0.313668,2.050608,0.628185,3.995344,0.603636,5.003535,-4.481468,-4.191998,4.735735,-2.465701,-4.730515,5.874151,-2.310268,0.289206,1.984018,0.626329,-3.740084,5.465122,-0.464441,-4.214869,1.387651,1.237236,-2.391684,2.187228,-1.676921,-2.905946,2.065935,-0.955833,-3.778223
2.571275,3.019654,-6.601099,-2.848765,1.780015,0.344910,2.612218,-6.386669,2.424561,-3.012733,-4.580471,9.008119,-1.677716,-2.260009,1.959522,1.253750,2.265986,8.046755,-0.687683,0.978074,-2.799457,0.541010,7.116085,-3.447768,5.562426,-0.756119,2.102720,-1.010453,-11.387570,-0.948641,-5.506494,5.891530,-2.133186,-1.014119,0.318538,-1.015893,-1.821758,-4.727695,-0.756189,1.718626,-0.925001,-1.440409,-2.046709,0.716682,-4.116017,-6.421086,0.594882,0.148646,4.137868,-2.878402,-3.351506,-2.574364,-4.271590,-3.700397,-5.024558,2.643833,1.004608,4.914914,-4.623395,-0.919961,5.212299,-0.420915,1.652164,-4.469789,-8.140909,11.355803,-4.982905,2.562933,-7.404543,2.127404,-2.948119,1.814656,0.171396,4.324149,3.018263,-0.769246,7.965463,-8.812456,-8.920525,5.087457,-3.086958,-6.708632,9.528964,-2.183849,-0.482853,4.678958,-1.557042,-5.664770,6.110546,0.076338,-2.242058,0.523895,-2.361603,-4.845995,2.210032,-2.619486,-5.938344,3.756975,1.877645,-3.298684
-0.446116,2.079894,-4.579604,-0.976487,-0.317264,-1.751143,1.069731,-4.638202,0.085791,-1.100393,-2.809718,7.322019,-0.729129,-2.409341,-0.704211,-0.843975,2.381009,6.921540,-0.835099,1.166761,-1.814474,-0.790414,5.066951,-1.774559,5.782532,0.560782,-0.485545,0.234019,-9.458089,-1.376551,-5.739858,3.464769,-2.472758,-0.779265,0.002432,-0.884799,-0.395831,-4.649661,-0.071350,3.087339,0.233667,-2.652796,0.078907,-0.036283,-1.975408,-2.908201,-0.276909,-1.168050,2.356385,-0.168208,-2.856339,0.463311,-1.991799,-2.349815,-1.771200,0.682108,2.019742,2.780707,-3.431073,-2.250048,3.337756,-0.441908,0.755547,-2.771053,-5.019124,9.525604,-2.833325,3.150722,-7.006184,1.643047,-3.052417,2.557587,2.076979,1.856112,3.792428,0.302067,6.410585,-4.950157,-7.660884,3.757295,-0.592539,-5.789447,9.230283,-1.753114,-1.093510,3.647508,-1.540731,-3.031243,3.279890,-0.624604,-2.486340,1.097771,-1.436235,-3.453243,0.953018,-1.957308,-4.998590,3.621016,2.126591,-2.674672
-0.900579,1.503114,-3.161062,-0.034571,-0.924432,-2.306098,0.130149,-3.413073,-1.027539,-1.780906,-2.606463,5.712246,0.338634,-2.099705,-0.634052,-1.627264,2.202401,6.134383,-1.439381,1.311238,-1.345182,-0.496821,3.558257,-0.769292,4.826079,1.419818,-1.374556,1.631860,-8.210011,-0.817789,-5.005546,2.526423,-2.132113,-0.130720,-0.551089,-1.333859,-0.796282,-4.261326,-0.156721,2.370167,0.561604,-3.050373,0.072029,0.453275,-0.971588,-2.174732,-0.338877,-0.903503,2.045462,0.355903,-2.116578,0.775045,-1.014031,-2.176459,-1.261235,0.091886,2.548798,2.034318,-3.171866,-2.375576,1.759491,0.311100,0.597807,-1.698710,-3.709156,8.197030,-2.074956,2.678500,-5.680659,0.967035,-1.707192,2.659858,2.095153,1.364345,4.027496,0.490472,5.420078,-3.595319,-6.564243,2.941328,0.417622,-4.157407,8.140583,-0.689671,-1.667128,2.965258,-2.073497,-2.442541,2.328039,-0.349751,-1.882055,1.113517,-1.414365,-2.263060,0.595645,-1.812382,-4.135016,2.798474,1.839229,-2.036763
-0.704620,1.264499,-2.276740,0.861291,-0.489704,-1.646309,0.468134,-2.877665,-0.555360,-2.367929,-2.290360,4.490335,0.748358,-1.285508,-0.599688,-1.455709,2.743123,5.232138,-1.051479,1.915825,-1.188011,-0.139192,3.718693,-1.898665,4.251256,1.506261,-1.649210,2.218871,-6.942030,0.174244,-4.541818,2.464449,-3.005383,0.125342,-1.732911,-2.058761,-0.924943,-4.017801,0.176248,1.759674,0.875068,-3.306787,-0.079366,1.395802,-0.103019,-0.730348,0.381842,-0.520948,2.291585,0.381564,-2.414473,0.555625,-0.863680,-1.664581,-0.830291,0.584075,2.590082,2.618975,-2.810054,-1.722246,0.530844,0.781978,0.969827,-1.595240,-2.721155,6.435841,-1.298647,2.004777,-4.404634,0.481200,-0.622173,3.009684,1.663686,1.017960,2.702785,0.422842,4.314009,-2.566248,-6.268957,1.552270,1.204689,-3.646003,7.061220,-0.200989,-1.508508,2.876754,-2.592989,-1.236552,1.096757,0.309958,-0.954798,0.622625,-1.984139,-1.786845,-0.066812,-1.361069,-3.263629,2.206590,1.749758,-1.129012
0.902682,1.944739,-2.490907,-0.363677,1.474247,0.183543,1.386799,-3.278205,1.617722,-1.477901,-1.925265,4.351311,-0.193800,-0.438120,0.110256,0.725063,1.914388,4.292886,0.287098,1.778240,-1.319904,0.090744,4.886853,-3.680350,3.206891,0.580243,0.490253,1.117006,-6.747302,0.369826,-4.279231,3.902744,-3.392498,-0.510175,-2.051770,-2.722689,-0.576095,-3.403484,1.405043,1.985165,0.446629,-2.604560,-0.139712,1.818716,-0.586418,-0.687296,0.298716,-0.423618,3.388129,-0.365523,-2.071015,-0.470938,-2.674239,-1.636749,-1.097578,1.821914,1.168456,4.782514,-2.434692,-0.419208,2.065752,0.573114,2.017648,-2.095634,-3.395448,5.141515,-0.906134,0.969195,-3.231432,0.918822,-0.460553,3.485035,0.770525,1.687122,1.122962,-1.022256,3.565039,-3.519059,-5.846811,0.585355,0.280854,-3.617487,6.382228,-0.228822,-1.283499,2.325015,-2.414395,-0.318733,0.522493,0.424525,0.344924,0.184632,-2.909849,-2.655341,-0.344513,-1.261884,-3.610363,1.531790,2.106773,-0.671956
7.304774,3.342418,-5.731655,-3.466895,7.542693,4.805156,5.167867,-7.058511,7.976231,-8.323413,-6.946883,6.989516,-0.320742,0.936039,7.655283,5.247284,1.060271,7.890780,0.411222,3.075696,-3.679216,4.205124,10.097945,-9.161839,3.028875,-0.830675,7.251905,1.083863,-13.336891,3.229800,-5.277620,11.051592,-4.484220,0.116412,-4.383168,-7.250815,-4.370296,-6.321513,0.844037,-2.061303,-1.671390,-1.979334,-5.286051,6.983732,-5.479258,-7.934302,2.313104,2.575927,9.655187,-3.692861,-3.622564,-8.133517,-8.562951,-7.938081,-7.608721,6.338463,1.923357,12.547998,-6.493910,2.609199,4.634613,2.448682,4.584928,-6.757769,-10.210396,9.789200,-3.802094,-1.491102,-4.572751,2.090130,2.646708,4.881271,-4.325165,8.980447,-0.816159,-3.131510,8.161904,-11.492647,-10.534595,2.262878,-2.900741,-5.274548,9.683573,1.113673,-2.115691,5.393542,-5.238577,-6.151947,4.235703,2.083751,3.258914,-1.738045,-8.058280,-5.373420,1.576449,-3.334510,-6.719184,2.941741,4.149601,-0.166520
